Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,BIG LoOP,ME5 OP2,ME5 OP3,ME5 OP4,BIG HiOP
202207,10.6941,6.8701,6.42,7.3087,15.2752,12.106,10.1571,9.6174,11.809,14.4177,10.9324,7.1335,9.8397,12.4321,12.7417,11.1395,9.0027,8.2619,10.9209,12.295,9.1159,7.8165,8.4369,10.843,9.3862
202208,2.6802,-1.483,-0.3497,-4.7443,-4.2599,1.5787,-2.8024,-4.4663,-4.5447,-3.3191,0.8812,-2.8944,-3.0769,-4.4542,-5.4227,1.4323,-2.1155,-3.4103,-4.7311,-2.8498,-1.2441,-1.6614,-1.6612,-5.2558,-4.3051
202209,-10.5593,-11.2669,-6.7356,-10.2837,-12.0953,-9.5433,-9.5007,-7.5494,-13.1882,-12.6658,-8.8357,-8.7003,-8.3354,-10.404,-11.5208,-10.6127,-8.7214,-9.4285,-9.6604,-9.7229,-8.1188,-9.5605,-7.8828,-8.3485,-9.8494
202210,5.027,11.6379,10.8177,13.1075,8.5856,7.3231,12.8526,13.0623,13.6851,12.8812,2.9735,10.7554,13.0992,13.0819,11.5966,3.794,9.6391,8.1408,10.2223,8.7981,6.9402,10.3865,11.5415,4.6406,8.1493
202211,-6.0393,2.7587,2.7896,5.5853,5.2533,-2.9768,1.2705,2.0439,3.9635,4.1289,0.0126,3.7003,6.2671,7.7938,7.9038,2.6578,3.5558,6.3829,5.5658,5.0276,-0.1434,4.0278,5.7963,4.0772,6.3402
202212,-5.02,-4.4516,-4.5669,-4.2824,-6.8124,-5.7922,-7.1387,-4.883,-5.84,-8.6391,-7.4529,-5.547,-6.0693,-6.5942,-5.1952,-6.7453,-5.7273,-4.8062,-5.0306,-5.8134,-10.4579,-4.4359,-4.0103,-8.0825,-5.8962
202301,15.4295,8.2189,4.5873,9.0463,12.4189,14.523,9.371,7.4729,13.8579,13.1111,13.5492,6.2576,9.7153,12.0604,10.1451,13.1998,6.8159,8.2564,10.2724,8.8828,12.7791,5.9873,3.4785,8.5107,5.786
202302,-5.7457,-1.7639,1.3149,-1.0281,-1.4291,-4.1945,-2.2328,-0.3487,-0.5291,-1.4331,-2.5057,-1.8686,-0.4136,-0.8299,-0.4879,-2.1149,-2.6893,-4.7911,-2.0416,-2.7421,0.4488,-2.932,-3.5559,-2.8774,-1.1364
202303,-7.3973,-9.1175,-8.8478,-7.4104,-11.1279,-4.9842,-3.3362,-5.7097,-7.6036,-6.9146,-3.7824,-2.2781,-5.2705,-3.1797,-3.7558,-0.2193,-1.253,-2.0213,-2.6753,-1.5707,5.011,1.1918,-3.2678,5.0681,7.2928
202304,-0.3006,-4.4048,-5.046,-4.6543,-1.2986,-0.4835,-3.2727,-4.0932,-2.0518,-2.3106,-2.647,-0.5383,-2.92,-1.5644,-0.0538,-5.0282,-2.8188,-1.0494,-0.1071,-0.7586,-3.6936,0.9794,1.9105,0.5546,2.4418
202305,2.88,-1.9255,0.0584,-1.6265,0.2039,3.3908,3.0388,-2.5761,-3.3741,-1.706,0.2134,-2.5068,-3.6796,-2.0895,-3.5945,6.2597,-2.1504,-3.8967,-3.5783,-4.0261,8.7997,-4.348,-4.9885,5.2664,1.3726
202306,3.1283,9.5563,7.72,10.1074,10.0016,6.4696,8.1547,8.7662,10.8497,9.7148,5.4734,7.1762,9.2599,10.8505,10.3992,6.6655,6.7195,7.6211,10.2948,10.8617,5.3544,6.2319,5.3702,7.132,6.7752
202307,4.6614,7.3936,9.6302,8.3727,8.6954,5.3723,6.3249,9.0635,8.9385,7.4664,7.3085,5.1142,4.3373,3.6743,6.709,5.8226,3.4738,4.6621,4.6318,4.6038,6.1672,2.048,4.3714,4.751,1.8078
